Remision,Consignatario,Fecha Entrega,Fecha documento,Fecha Elaboracion,Cantidad,SKU,Unidad de medida,Descripcion,Creador,Estado,Proveedor Foraneo,PU Proveedor,Vigencia Pu,**Subtotal Opl**,IVA OPL,IEPS OPL,**Total OPL**
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1,LAC24,KILO,"QUESO AMARILLO TIPO AMERICANO, REBANADA DE 18 GRS.",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,154,31/03/2026, $154.00 , $-   , $-   , $154.00 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,12,LAC32,PIEZA,"QUESO PANELA, PQT. DE 1 KG",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,136.5,31/03/2026," $1,638.00 ", $-   , $-   ," $1,638.00 "
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1,LAC170,PIEZA,YOGURT BATIDO NATURAL SIN AZUCAR 900 GRS.,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,25.6,31/03/2026, $25.60 , $-   , $-   , $25.60 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,20,PANEL125,PIEZA,BOLILLO BLANCO PZA. DE 60 GR. EMPAQUETADO INDIVIDUALMENTE ,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,3.2,31/03/2026, $64.00 , $-   , $-   , $64.00 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1,PESM94,KILO,FILETE TILAPIA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,168,31/03/2026, $168.00 , $-   , $-   , $168.00 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,4,LAC147,KILO,TORTILLA DE MAÍZ,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,20.3,31/03/2026, $81.20 , $-   , $-   , $81.20 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,0.5,PSEC34,KILO,CHILE GUAJILLO SECO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,129.5,31/03/2026, $64.75 , $-   , $-   , $64.75 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,0.5,PSEC40,KILO,CHILE PASILLA SECO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,129.5,31/03/2026, $64.75 , $-   , $-   , $64.75 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1,PSEC89,KILO,PIMIENTA NEGRA ENTERA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,168,31/03/2026, $168.00 , $-   , $-   , $168.00 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,0.25,VER3,KILO,AJO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,98.7,31/03/2026, $24.68 , $-   , $-   , $24.68 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1,VER14,KILO,CALABACITA ITALIANA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,25.2,31/03/2026, $25.20 , $-   , $-   , $25.20 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1.5,VER16,KILO,CEBOLLA BLANCA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,37.8,31/03/2026, $56.70 , $-   , $-   , $56.70 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1.5,VER23,KILO,CHAYOTE SIN ESPINA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,21,31/03/2026, $31.50 , $-   , $-   , $31.50 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,0.5,VER37,KILO,CHILE CUARESMEÑO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,25.9,31/03/2026, $12.95 , $-   , $-   , $12.95 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,0.5,VER40,KILO,CHILE SERRANO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,35,31/03/2026, $17.50 , $-   , $-   , $17.50 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,0.5,VER42,KILO,CILANTRO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,21,31/03/2026, $10.50 , $-   , $-   , $10.50 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,0.75,VER51,KILO,EJOTE FRESCO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $23.63 , $-   , $-   , $23.63 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,4.5,VER96,KILO,JITOMATE SALADET,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,33.6,31/03/2026, $151.20 , $-   , $-   , $151.20 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,2,VER103,KILO,LECHUGA ROMANA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,33.6,31/03/2026, $67.20 , $-   , $-   , $67.20 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1,VER111,KILO,NOPALES SIN ESPINAS,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $31.50 , $-   , $-   , $31.50 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,3,VER115,KILO,PAPA BLANCA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $94.50 , $-   , $-   , $94.50 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1,VER127,KILO,PEPINO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,22.4,31/03/2026, $22.40 , $-   , $-   , $22.40 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,1,VER36,KILO,PIMIENTO MORRÓN VERDE,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,52.5,31/03/2026, $52.50 , $-   , $-   , $52.50 
SLP26-78,UNIDAD MATEHUALA,09/02/2026,09/02/2026,05/02/2026,2.5,VER150,KILO,ZANAHORIA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,19.6,31/03/2026, $49.00 , $-   , $-   , $49.00 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,1,PSEC21,KILO,CANELA EN TROZO,MONTALVO,GUANAJUATO,JAIME ,270.59,31/03/2026, $270.59 , $-   , $-   , $270.59 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,19,ABA442,PIEZA,"FRIJOL BAYO, PQT. DE 900 GRS.",MONTALVO,GUANAJUATO,JAIME ,42.67,31/03/2026, $810.73 , $-   , $-   , $810.73 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,4,PANIN9,PIEZA,PAN DE CAJA BLANCO GRANDE 620 GRS.,MONTALVO,GUANAJUATO,JAIME ,50,31/03/2026, $200.00 , $-   , $-   , $200.00 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,9,PANIN16,PIEZA,PAN DE CAJA INTEGRAL 620 GRS.,MONTALVO,GUANAJUATO,JAIME ,53.95,31/03/2026, $485.55 , $-   , $-   , $485.55 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,11,PANIN8,PIEZA,PAN PARA HAMBURGUESA 450 GRS. C/8 PIEZAS,MONTALVO,GUANAJUATO,JAIME ,43.58,31/03/2026, $479.38 , $-   , $-   , $479.38 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,12,PANIN27,PIEZA,TORTILLAS DE HARINA 22 PIEZAS 561 GRS.,MONTALVO,GUANAJUATO,JAIME ,39.43,31/03/2026, $473.16 , $-   , $-   , $473.16 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,3,PANIN30,PIEZA,TOSTADA HORNEADA CLÁSICA 360 GR.,MONTALVO,GUANAJUATO,JAIME ,49.58,31/03/2026, $148.74 , $-   , $-   , $148.74 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,7.5,RES69,KILO,CHAMBARETE DE RES CON HUESO,MONTALVO,GUANAJUATO,JAIME ,215.28,31/03/2026," $1,614.60 ", $-   , $-   ," $1,614.60 "
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,3.5,POLLO25,KILO,PECHUGA MOLIDA DE POLLO ,MONTALVO,GUANAJUATO,JAIME ,186.67,31/03/2026, $653.35 , $-   , $-   , $653.35 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,17,FRU23,KILO,GUAYABA,MONTALVO,GUANAJUATO,JAIME ,35.71,31/03/2026, $607.07 , $-   , $-   , $607.07 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,5.5,FRU31,KILO,LIMÓN AGRIO CON SEMILLA,MONTALVO,GUANAJUATO,JAIME ,37.69,31/03/2026, $207.30 , $-   , $-   , $207.30 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,10,FRU45,KILO,MANZANA AMARILLA,MONTALVO,GUANAJUATO,JAIME ,66.67,31/03/2026, $666.70 , $-   , $-   , $666.70 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,9,FRU51,KILO,MELÓN CHINO,MONTALVO,GUANAJUATO,JAIME ,26.43,31/03/2026, $237.87 , $-   , $-   , $237.87 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,11,FRU56,KILO,PAPAYA MARADOL,MONTALVO,GUANAJUATO,JAIME ,34.29,31/03/2026, $377.19 , $-   , $-   , $377.19 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,9,FRU57,KILO,PERA ANJOU,MONTALVO,GUANAJUATO,JAIME ,64.29,31/03/2026, $578.61 , $-   , $-   , $578.61 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,8,FRU58,KILO,PIÑA ESMERALDA,MONTALVO,GUANAJUATO,JAIME ,27.69,31/03/2026, $221.52 , $-   , $-   , $221.52 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,9,FRU72,KILO,SANDIA,MONTALVO,GUANAJUATO,JAIME ,16.92,31/03/2026, $152.28 , $-   , $-   , $152.28 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,2,FRU77,KILO,UVA VERDE SIN SEMILLA,MONTALVO,GUANAJUATO,JAIME ,147.93,31/03/2026, $295.86 , $-   , $-   , $295.86 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,50,PANEL125,PIEZA,BOLILLO BLANCO PZA. DE 60 GR. EMPAQUETADO INDIVIDUALMENTE ,MONTALVO,GUANAJUATO,JAIME ,3.75,31/03/2026, $187.50 , $-   , $-   , $187.50 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,3,LAC147,KILO,TORTILLA DE MAÍZ,MONTALVO,GUANAJUATO,JAIME ,26.67,31/03/2026, $80.01 , $-   , $-   , $80.01 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,0.25,PSEC34,KILO,CHILE GUAJILLO SECO,MONTALVO,GUANAJUATO,JAIME ,164.71,31/03/2026, $41.18 , $-   , $-   , $41.18 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,1,VER3,KILO,AJO,MONTALVO,GUANAJUATO,JAIME ,105.88,31/03/2026, $105.88 , $-   , $-   , $105.88 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,6,VER12,KILO,BRÓCOLI,MONTALVO,GUANAJUATO,JAIME ,21.18,31/03/2026, $127.08 , $-   , $-   , $127.08 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,2,VER14,KILO,CALABACITA ITALIANA,MONTALVO,GUANAJUATO,JAIME ,32.95,31/03/2026, $65.90 , $-   , $-   , $65.90 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,11,VER16,KILO,CEBOLLA BLANCA,MONTALVO,GUANAJUATO,JAIME ,28.33,31/03/2026, $311.63 , $-   , $-   , $311.63 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,11,VER23,KILO,CHAYOTE SIN ESPINA,MONTALVO,GUANAJUATO,JAIME ,26.67,31/03/2026, $293.37 , $-   , $-   , $293.37 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,2.5,VER28,KILO,CHÍCHARO LIMPIO,MONTALVO,GUANAJUATO,JAIME ,117.65,31/03/2026, $294.13 , $-   , $-   , $294.13 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,1,VER37,KILO,CHILE CUARESMEÑO,MONTALVO,GUANAJUATO,JAIME ,30.67,31/03/2026, $30.67 , $-   , $-   , $30.67 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,1,VER40,KILO,CHILE SERRANO,MONTALVO,GUANAJUATO,JAIME ,25.33,31/03/2026, $25.33 , $-   , $-   , $25.33 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,0.5,VER42,KILO,CILANTRO,MONTALVO,GUANAJUATO,JAIME ,25.88,31/03/2026, $12.94 , $-   , $-   , $12.94 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,3,VER51,KILO,EJOTE FRESCO,MONTALVO,GUANAJUATO,JAIME ,40,31/03/2026, $120.00 , $-   , $-   , $120.00 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,1,FRU26,KILO,JÍCAMA LIMPIA,MONTALVO,GUANAJUATO,JAIME ,18.67,31/03/2026, $18.67 , $-   , $-   , $18.67 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,13,VER96,KILO,JITOMATE SALADET,MONTALVO,GUANAJUATO,JAIME ,23.57,31/03/2026, $306.41 , $-   , $-   , $306.41 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,4,VER103,KILO,LECHUGA ROMANA,MONTALVO,GUANAJUATO,JAIME ,17.27,31/03/2026, $69.08 , $-   , $-   , $69.08 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,2,VER111,KILO,NOPALES SIN ESPINAS,MONTALVO,GUANAJUATO,JAIME ,33.33,31/03/2026, $66.66 , $-   , $-   , $66.66 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,5,VER115,KILO,PAPA BLANCA,MONTALVO,GUANAJUATO,JAIME ,21.31,31/03/2026, $106.55 , $-   , $-   , $106.55 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,1,VER127,KILO,PEPINO,MONTALVO,GUANAJUATO,JAIME ,22.35,31/03/2026, $22.35 , $-   , $-   , $22.35 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,7,VER140,KILO,TOMATE VERDE LIMPIO,MONTALVO,GUANAJUATO,JAIME ,31.43,31/03/2026, $220.01 , $-   , $-   , $220.01 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,1,VER146,KILO,XOCONOSTLE,MONTALVO,GUANAJUATO,JAIME ,21.33,31/03/2026, $21.33 , $-   , $-   , $21.33 
GUA26-138,UNIDAD CELAYA,09/02/2026,09/02/2026,29/01/2026,12,VER150,KILO,ZANAHORIA,MONTALVO,GUANAJUATO,JAIME ,16.38,31/03/2026, $196.56 , $-   , $-   , $196.56 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,3,ABA3068,PIEZA,ACEITE DE CANOLA DE 1 LT,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,47,31/03/2026, $141.00 , $-   , $-   , $141.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,ABA80,PIEZA,ARROZ SUPER EXTRA-BOLSA 1 KG,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,45.5,31/03/2026, $182.00 , $-   , $-   , $182.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,PSEC14,KILO,AZÚCAR ESTÁNDAR,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,35,31/03/2026, $70.00 , $-   , $-   , $70.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,ABA947,PIEZA,CAFÉ TOSTADO Y MOLIDO DE 400 GRS,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,244,31/03/2026, $244.00 , $-   , $-   , $244.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA3992,PIEZA,CONCENTRADO DE JAMAICA BOTELLA DE 750 ML (**) (*),RIVAS,BAJA CALIFORNIA SUR,GRUPO K,82.6,31/03/2026, $165.20 , $26.43 , $13.22 , $204.85 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA3993,PIEZA,CONCENTRADO DE TAMARINDO BOTELLA  750 ML. (**) (*),RIVAS,BAJA CALIFORNIA SUR,GRUPO K,82.6,31/03/2026, $165.20 , $26.43 , $13.22 , $204.85 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA4360,PIEZA,CONCENTRADO HORCHATA COCO  700 ML (**) (*),RIVAS,BAJA CALIFORNIA SUR,GRUPO K,82.6,31/03/2026, $165.20 , $26.43 , $13.22 , $204.85 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA413,PIEZA,ELOTE DORADO 410 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,24,31/03/2026, $48.00 , $-   , $-   , $48.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA423,PIEZA,ENSALADA DE VERDURAS 410 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,28,31/03/2026, $56.00 , $-   , $-   , $56.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,PSEC71,KILO,FLOR DE JAMAICA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,190,31/03/2026, $190.00 , $-   , $-   , $190.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA442,PIEZA,"FRIJOL BAYO, PQT. DE 900 GRS.",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,48,31/03/2026, $96.00 , $-   , $-   , $96.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,ABA1897,PIEZA,GALLETA MARÍA 850 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,99,31/03/2026, $99.00 , $-   , $-   , $99.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA480,PIEZA,GALLETAS SALADAS 504 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,86.8,31/03/2026, $173.60 , $-   , $-   , $173.60 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,LI2860,PIEZA,"GELATINA ELABORADA SABOR FRESA, PZA DE 100 GRS. (*)",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,3.52,31/03/2026, $3.52 , $-   , $0.28 , $3.80 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,LI2992,PIEZA,"GELATINA ELABORADA SABOR LIMÓN, PZA DE 100 GRS. (*)",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,3.52,31/03/2026, $3.52 , $-   , $0.28 , $3.80 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,LI3046,PIEZA,"GELATINA ELABORADA SABOR UVA, PZA DE 100 GRS. (*)",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,3.52,31/03/2026, $3.52 , $-   , $0.28 , $3.80 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA1390,PIEZA,"HARINA PARA HOT CAKES, PQT. DE 800 GR. (*)",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,39.2,31/03/2026, $78.40 , $-   , $6.27 , $84.67 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,ABA1505,PIEZA,LECHE EVAPORADA LIQUIDA 360 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,30.8,31/03/2026, $30.80 , $-   , $-   , $30.80 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA574,PIEZA,LENTEJA 1 KG,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,62,31/03/2026, $124.00 , $-   , $-   , $124.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,ABA1990,PIEZA,MAYONESA CON LIMÓN 725 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,90,31/03/2026, $180.00 , $-   , $-   , $180.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,ABA591,PIEZA,MEDIA CREMA 225 ML,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,23.8,31/03/2026, $95.20 , $-   , $-   , $95.20 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,PANIN19,PIEZA,MEDIA NOCHES 340 GRS. C/8 PIEZAS,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,55,31/03/2026, $220.00 , $-   , $-   , $220.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,LI3056,KILO,MOLE ROJO EN PASTA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,84,31/03/2026, $84.00 , $-   , $-   , $84.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,PANIN16,PIEZA,PAN DE CAJA INTEGRAL 620 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,70,31/03/2026, $280.00 , $-   , $-   , $280.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,PANIN8,PIEZA,PAN PARA HAMBURGUESA 450 GRS. C/8 PIEZAS,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,60,31/03/2026, $240.00 , $-   , $-   , $240.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,PANIN6,PIEZA,PAN TOSTADO 210 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,51.8,31/03/2026, $103.60 , $-   , $-   , $103.60 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,ABA814,PIEZA,PASTA CODO 2 BOL. 200 GRS..,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,13.8,31/03/2026, $55.20 , $-   , $-   , $55.20 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,ABA838,PIEZA,PASTA TALLARÍN 2 BOL. 200 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,16.8,31/03/2026, $67.20 , $-   , $-   , $67.20 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,ABA1848,PIEZA,PURE DE TOMATE 1000 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,26,31/03/2026, $104.00 , $-   , $-   , $104.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,3,PANIN27,PIEZA,TORTILLAS DE HARINA 22 PIEZAS 561 GRS.,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,47.5,31/03/2026, $142.50 , $-   , $-   , $142.50 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,3,RES28,KILO,BISTEC DE BOLA DE RES,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,236.25,31/03/2026, $708.75 , $-   , $-   , $708.75 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,3,POLLO11,KILO,FAJITAS DE POLLO,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,185,31/03/2026, $555.00 , $-   , $-   , $555.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,RES118,KILO,FAJITAS DE RES,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,236.25,31/03/2026, $472.50 , $-   , $-   , $472.50 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,RES167,KILO,MILANESA DE RES,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,209.25,31/03/2026, $209.25 , $-   , $-   , $209.25 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,3,POLLO87,KILO,PECHUGA ENTERA SIN PIEL,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,110.7,31/03/2026, $332.10 , $-   , $-   , $332.10 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,2,EMB33,PIEZA,"SALCHICHA PAVO, PQT. DE 1 KG",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,98,31/03/2026, $196.00 , $-   , $-   , $196.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,EMB65,PIEZA,"TOCINO REBANADO, PQT. DE 1 KG",RIVAS,BAJA CALIFORNIA SUR,GRUPO K,200,31/03/2026, $200.00 , $-   , $-   , $200.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,1,LI2897,KILO,LIMÓN SIN SEMILLA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,40,31/03/2026, $40.00 , $-   , $-   , $40.00 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,FRU49,KILO,MANZANA RAYADA,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,53.2,31/03/2026, $212.80 , $-   , $-   , $212.80 
BCS26-72,UNIDAD  SAN JOSÉ DEL CABO,09/02/2026,09/02/2026,28/01/2026,4,FRU51,KILO,MELÓN CHINO,RIVAS,BAJA CALIFORNIA SUR,GRUPO K,37.24,31/03/2026, $148.96 , $-   , $-   , $148.96 
